Name,Year,Salary
Kalif Raymond,2020,804412
Kalif Raymond,2021,1127500
Kalif Raymond,2022,2600000
Kalif Raymond,2023,2400000
Eddie Yarbrough,2017,465000
Eddie Yarbrough,2018,555000
Eddie Yarbrough,2019,0
Eddie Yarbrough,2020,204354
Eddie Yarbrough,2021,93111
Jake Brendel,2016,185294
Jake Brendel,2017,540000
Jake Brendel,2018,630000
Jake Brendel,2020,150000
Jake Brendel,2021,990000
Jake Brendel,2022,1035000
Chris Brown,2016,339000
Rodney Coe,2016,6900
Rodney Coe,2017,82059
Ed Eagan,2016,62100
Cory Johnson,2016,13800
Chris Mayes,2016,340500
J.D. McKissic,2016,52941
J.D. McKissic,2017,540000
J.D. McKissic,2018,630000
J.D. McKissic,2019,720000
J.D. McKissic,2020,2110000
J.D. McKissic,2021,1160000
J.D. McKissic,2022,4000000
J.D. McKissic,2023,3000000
J.D. McKissic,2024,0
J.D. McKissic,2025,0
J.D. McKissic,2026,0
Sharrod Neasman,2016,291176
Sharrod Neasman,2017,540000
Sharrod Neasman,2018,518824
Sharrod Neasman,2019,720000
Sharrod Neasman,2020,950000
Sharrod Neasman,2021,0
Josh Perkins,2016,452500
Josh Perkins,2017,122400
Josh Perkins,2018,482118
Josh Perkins,2019,189706
Josh Perkins,2020,475000
Josh Perkins,2021,28000
Brian Poole,2016,453500
Brian Poole,2017,540000
Brian Poole,2018,630000
Brian Poole,2019,3000000
Brian Poole,2020,5000000
Brian Poole,2021,139000
Nick Rose,2017,54706
Brandon Wilds,2016,105882
Brandon Wilds,2017,86400
Brandon Wilds,2018,83600
Dominique Alexander,2016,467500
Dominique Alexander,2017,404647
J.P. Holtz,2016,13800
J.P. Holtz,2018,28235
J.P. Holtz,2019,407647
J.P. Holtz,2020,675000
J.P. Holtz,2021,850000
J.P. Holtz,2022,750556
Tracy Howard,2016,455000
Tracy Howard,2017,14400
Nile Lawrence-Stample,2016,339000
Mike Matthews,2017,348000
Quentin Gause,2016,105882
Dillon Gordon,2016,460000
Dillon Gordon,2017,21600
Dillon Gordon,2018,378000
Dillon Gordon,2019,393000
Darrell Greene,2016,75900
Darrell Greene,2017,28800
Marcus Johnson,2016,34500
Marcus Johnson,2017,465000
Marcus Johnson,2018,440470
Marcus Johnson,2019,303529
Marcus Johnson,2020,0
Marcus Johnson,2021,942778
Marcus Johnson,2022,690000
Cayleb Jones,2016,6900
Cayleb Jones,2017,122400
Byron Marshall,2016,79412
Byron Marshall,2017,191118
Byron Marshall,2018,490588
Byron Marshall,2019,64000
Cedric O'Neal,2016,20700
Hunter Sharp,2016,6900
Hunter Sharp,2017,82059
Hunter Sharp,2018,32647
Aziz Shittu,2016,117300
Aziz Shittu,2017,355500
Aziz Shittu,2018,53200
C.J. Smith,2016,317647
C.J. Smith,2017,95294
Paul Turner,2016,158824
Destiny Vaeao,2016,458000
Destiny Vaeao,2017,540000
Destiny Vaeao,2018,37059
Connor Wujciak,2016,338000
Taylor Bertolet,0,480000
Taylor Bertolet,2020,25200
Taylor Bertolet,2022,229666
Brandon Chubb,2016,13800
Brandon Chubb,2017,348000
Brandon Chubb,2018,91200
Morgan Fox,2016,79412
Morgan Fox,2017,540000
Morgan Fox,2018,393000
Morgan Fox,2019,645000
Morgan Fox,2020,825000
Morgan Fox,2021,4000000
Morgan Fox,2022,1187500
Aaron Green,2016,52941
Nicholas Grigsby,2016,158824
Nicholas Grigsby,2017,158824
Nicholas Grigsby,2018,185294
Michael Jordan,2016,158824
Michael Jordan,2017,540000
Michael Jordan,2018,53200
Cory Littleton,2016,465000
Cory Littleton,2017,540000
Cory Littleton,2018,630000
Cory Littleton,2019,3095000
Cory Littleton,2020,11750000
Cory Littleton,2021,11750000
Cory Littleton,2022,2600000
Paul McRoberts,2016,52941
Pace Murphy,2016,452000
Pace Murphy,2017,108000
Pace Murphy,2018,76000
Marquez North,2016,343000
Kache Palacio,2016,117300
Kache Palacio,2017,14400
Brian Randolph,2016,340500
Winston Rose,2020,170282
Nelson Spruce,2016,401824
Nelson Spruce,2017,79200
Robbie Anderson,2016,460000
Robbie Anderson,2017,540000
Robbie Anderson,2018,630000
Robbie Anderson,2019,3095000
Robbie Anderson,2020,12000000
Robbie Anderson,2021,12500000
Robbie Anderson,2022,690000
Robbie Anderson,2023,12000000
Quenton Bundrage,2016,117300
Kyle Friend,2016,13800
Kyle Friend,2017,122400
Kyle Friend,2018,15200
Jalin Marshall,2016,458000
Jalin Marshall,2017,121000
Doug Middleton,2016,105882
Doug Middleton,2017,363000
Doug Middleton,2018,555000
Doug Middleton,2019,75882
Doug Middleton,2020,291176
Doug Middleton,2021,84000
Julien Obioha,2016,34500
Claude Pelon,2016,27600
