,Name,Year,Salary
21783,Raekwon McMillan,2018,678524
25441,Randin Crecelius,2018,83600
25440,Anthony Wint,2018,56471
21789,Dalvin Tomlinson,2018,672823
25431,Frankie Luvu,2018,480000
21798,Obi Melifonwu,2018,261176
25430,Dimitri Flowers,2018,28235
21801,Zach Cunningham,2018,668261
25428,Ralph Webb,2018,30400
25421,A.J. Moore,2018,480000
21809,Ethan Pocic,2018,665411
25417,Chris Lacy,2018,56471
21815,Tanoh Kpassagnon,2018,661419
25408,J.C. Jackson,2018,490000
25405,Frank Herron,2018,91200
21825,Chidobe Awuzie,2018,659708
25402,Trent Harris,2018,129200
25399,John Atkins,2018,56471
21837,JuJu Smith-Schuster,2018,655717
22119,Jaleel Johnson,2018,555000
25136,Hunter Bradley,2018,557344
22125,Dede Westbrook,2018,555000
22420,Jamal Agnew,2018,461295
24805,Tim Settle,2018,748044
22427,Shelton Gibson,2018,555000
24804,Jordan Lasley,2018,748676
22430,Avery Moss,2018,129200
24799,"Jermaine Carter, Jr.",2018,753376
24790,Daurice Fountain,2018,112941
22433,Marquel Lee,2018,555000
24785,Andrew Brown,2018,129200
22437,Treston Decoud,2018,38000
24778,Tyler Conklin,2018,761032
24774,Troy Fumagalli,2018,644804
24769,Scott Quessenberry,2018,764252
24762,Siran Neal,2018,766020
22444,Nathan Peterman,2018,15200
24758,Tyrell Crosby,2018,767684
24753,Dane Cruikshank,2018,767892
22450,Isaiah McKenzie,2018,261176
24748,Davontae Harris,2018,713517
24743,Genard Avery,2018,768948
22457,Brian Allen,2018,424412
24813,Natrell Jamerson,2018,112941
22462,Eric Saubert,2018,555000
24817,Jaylen Samuels,2018,738064
24830,Daniel Carlson,2018,282353
24900,Christian Campbell,2018,83600
22380,Jermaine Eluemunor,2018,326471
24896,Kylie Fitts,2018,651900
24889,Folorunso Fatukasi,2018,654256
22386,Roderick Johnson,2018,112941
24885,Parry Nickerson,2018,657480
24883,Christian Sam,2018,544496
22392,Anthony Walker Jr.,2018,555000
24880,Duke Ejiofor,2018,665252
24875,John Kelly,2018,668292
24872,Damion Ratley,2018,673868
24865,Marquez Valdes-Scantling,2018,697556
22402,Jeremy McNichols,2018,130588
24863,Johnny Townsend,2018,697556
22408,Matt Milano,2018,523765
24858,J.K. Scott,2018,697556
24853,Mike White,2018,697556
24849,Darius Phillips,2018,697556
22418,Isaac Asiata,2018,261176
24844,Jordan Wilkins,2018,721240
24838,Jamarco Jones,2018,608004
24821,Wyatt Teller,2018,734124
22374,Nate Hairston,2018,555000
24735,Michael Dickson,2018,770152
24725,Micah Kiser,2018,777980
22510,Nate Gerry,2018,555000
22515,Caleb Brantley,2018,555000
24634,Will Richardson,2018,1007086
24630,Kentavius Street,2018,1014494
24626,Rick Leonard,2018,53200
22519,Chuck Clark,2018,555000
24622,Ito Smith,2018,1087107
24612,Avonte Maddox,2018,1105912
24607,Armani Watts,2018,1029644
22526,Michael Tyson,2018,361765
24601,Durham Smythe,2018,1112232
24596,Kenny Young,2018,1119900
22528,Elijah McGuire,2018,471706
22533,Tanzel Smart,2018,555000
24589,Taron Johnson,2018,1105421
24582,Will Dissly,2018,1040797
24573,Kyzir White,2018,1072499
24568,Anthony Averett,2018,1141000
22539,Sam Tevi,2018,555000
22544,Xavier Woods,2018,555000
24562,Jordan Whitehead,2018,1147256
24638,Josh Sweat,2018,1056945
24730,Marcus Allen,2018,772636
24647,Kalen Ballage,2018,1069180
24651,Jaleel Scott,2018,943380
24720,Tre Flowers,2018,778724
24714,Bilal Nichols,2018,779480
24709,Justin Watson,2018,781736
22468,DeAngelo Yancey,2018,15200
24703,Ja'Whaun Bentley,2018,687599
24696,D.J. Reed,2018,791372
24693,Shaquem Griffin,2018,797620
22470,J.J. Dielman,2018,60800
22472,Trent Taylor,2018,555000
24688,Maurice Hurst,2018,799044
24684,R.J. McIntosh,2018,739527
22478,Davon Godchaux,2018,555000
24682,Cole Madison,2018,324332
22486,T.J. Logan,2018,480000
24677,Dalton Schultz,2018,932356
22490,Danny Isidora,2018,555000
24671,Marquis Haynes,2018,932356
24663,John Franklin-Myers,2018,932356
24657,Chase Edmonds,2018,932356
24654,J'Mon Moore,2018,932356
22496,Aaron Jones,2018,468882
22506,Ukeme Eligwe,2018,359118
24550,Joel Iyiegbuniwe,2018,1158576
24901,Sam Jones,2018,648556
24904,Marcell Harris,2018,591241
25068,Javon Wims,2018,575912
22193,Jalen Reeves-Maybin,2018,513353
25066,Jullian Taylor,2018,578044
22200,Samson Ebukam,2018,555000
22206,Howard Wilson,2018,378000
22208,Michael Roberts,2018,523765
25064,Jermaine Kelly,2018,463776
25059,Matthew Adams,2018,581584
25056,Alex McGough,2018,129200
22210,Josh Malone,2018,555000
25051,Danny Etling,2018,129200
25049,Ade Aruna,2018,481408
25047,Keishawn Bierria,2018,598408
22216,David Sharpe,2018,293824
25042,Bradley Bozeman,2018,598408
22222,Julie'n Davenport,2018,555000
25038,Peter Kalambayi,2018,598408
22227,Deatrich Wise,2018,555000
22235,Donnel Pumphrey,2018,76000
25033,Colby Gossett,2018,254118
22237,Ryan Switzer,2018,555000
22190,Montae Nicholson,2018,555000
25028,Greg Senat,2018,481408
25075,David Williams,2018,338824
25076,Quentin Poling,2018,129200
22130,Tedric Thompson,2018,555000
22135,Eddie Jackson,2018,555000
25130,Zach Sieler,2018,560680
25125,Nick Bawden,2018,447204
22144,Rayshawn Jenkins,2018,555000
25122,Bo Scarbrough,2018,56471
25115,Zaire Franklin,2018,567056
25110,Andre Smith,2018,569048
22152,Samaje Perine,2018,555000
22157,Dorian Johnson,2018,28235
25100,Jordan Mailata,2018,548745
22159,Carl Lawson,2018,471706
25098,James Looney,2018,169412
22166,Josh Reynolds,2018,555000
22173,Mack Hollins,2018,378000
25093,Travin Howard,2018,83600
25090,Leon Jacobs,2018,550033
22179,Tarik Cohen,2018,555000
25081,Jason Sanders,2018,571200
22184,Ben Gedeon,2018,555000
25078,Marcell Ateman,2018,282353
22188,Nico Siragusa,2018,84706
22368,Will Holden,2018,163235
22242,Jamaal Williams,2018,555000
22248,Joshua Dobbs,2018,555000
24952,Sebastian Joseph-Day,2018,635236
22306,George Kittle,2018,555000
24945,Russell Gage,2018,636192
24943,Chris Covington,2018,636304
22317,Blair Brown,2018,555000
22319,Damontae Kazee,2018,555000
22325,Jordan Leggett,2018,555000
24939,Jamil Demby,2018,84706
24935,Dylan Cantrell,2018,112941
22329,Desmond King,2018,555000
24930,DeShon Elliott,2018,520800
24929,Kamrin Moore,2018,480000
22336,Corn Elder,2018,480000
24927,Simeon Thomas,2018,22800
24921,Ray-Ray McCloud,2018,639824
22342,Jake Elliott,2018,555000
22352,Jeremy Sprinkle,2018,555000
24914,Jacob Martin,2018,642040
22357,Jayon Brown,2018,555000
24910,Deon Cain,2018,528636
22363,Brian Hill,2018,522353
22302,Jake Butt,2018,383647
25026,Jordan Thomas,2018,598408
24959,Tremon Smith,2018,633804
24964,Shaun Dion Hamilton,2018,633008
25020,Braxton Berrios,2018,481408
22254,Sean Harlow,2018,76000
25015,Cornell Armstrong,2018,598408
25008,Cedrick Wilson Jr.,2018,481408
22260,Zach Banner,2018,555000
25003,Equanimeous St. Brown,2018,598408
24998,Matt Pryor,2018,612784
22265,Ryan Glasgow,2018,555000
24995,Trevon Young,2018,105308
24990,Trenton Cannon,2018,619228
22269,Jehu Chesson,2018,359118
24989,Tanner Lee,2018,28235
22272,Wayne Gallman,2018,555000
24986,Jack Cichy,2018,556552
22278,Chad Hansen,2018,53200
24981,Boston Scott,2018,84706
24974,Foyesade Oluokun,2018,626628
22283,Carlos Watkins,2018,555000
24973,Luke Falk,2018,390529
24968,Kahlil McKenzie,2018,630948
22289,Marlon Mack,2018,555000
22295,Grover Stewart,2018,555000
14905,Martavis Bryant,2018,1458295
20353,Kalan Reed,2018,296471
16884,T.J. Yeldon,2018,1241424
8719,Al Woods,2018,2200000
17551,Bobby McCain,2018,4407000
17563,Stefon Diggs,2018,16907000
8736,Antonio Brown,2018,13875000
13527,Sam Shields,2018,1004998
17576,Brett Hundley,2018,705000
17584,Jay Ajayi,2018,1907000
8752,Ben Roethlisberger,2018,17000000
1784,Johnson Bademosi,2018,3500000
4238,Jason Peters,2018,7000000
17594,Kyle Emanuel,2018,1907000
1084,Andy Dalton,2018,13900000
17599,Tyeler Davison,2018,1907000
13514,Zach Line,2018,1100000
17609,Tony Lippett,2018,370588
17613,C.J. Uzomah,2018,705000
17625,J.J. Nelson,2018,1907000
4215,Jason Kelce,2018,6000000
8777,Cameron Heyward,2018,9000000
17630,Jesse James,2018,1907000
17646,Lorenzo Doss,2018,207353
13495,A.J. Bouye,2018,13406250
17650,Bradley Pinion,2018,705000
4261,John Phillips,2018,484412
17658,Joe Cardona,2018,1355000
17540,MyCole Pruitt,2018,592941
8708,Zach Miller,2018,458000
17401,Andrew Donnal,2018,539118
17405,Josh Shaw,2018,248824
8611,Mike Person,2018,915000
17413,Za'Darius Smith,2018,1907000
17423,Vince Mayle,2018,106400
8636,Richard Sherman,2018,8800000
17427,Kwon Alexander,2018,1907000
17435,Buck Allen,2018,705000
17440,Mike Davis,2018,1350000
1777,John Greco,2018,1105000
17448,Damien Wilson,2018,705000
13563,Alex Tanney,2018,555000
17457,Jon Feliciano,2018,705000
17464,Jake Ryan,2018,1907000
8657,Russell Okung,2018,12468750
17471,Shaquille Mason,2018,12907000
4281,LeSean McCoy,2018,6325000
17486,Max Garcia,2018,1907000
8666,Russell Wilson,2018,15500000
17494,Mark Glowinski,2018,1543750
17508,Grady Jarrett,2018,1907000
4270,Kurt Coleman,2018,6300000
17521,Rashad Greene,2018,456176
17528,Adrian Amos,2018,1907000
8810,David DeCastro,2018,7580000
17668,Michael Burton,2018,705000
4185,Dion Lewis,2018,6000000
8935,Maurkice Pouncey,2018,7000000
17798,A.J. Derby,2018,705000
17802,Darius Kilgo,2018,518823
13426,Ray-Ray Armstrong,2018,588235
17808,Darren Waller,2018,185294
8954,Aqib Talib,2018,11000000
13415,Cody Davis,2018,2500000
17829,Christian Ringo,2018,222353
17834,Reshard Cliett,2018,129200
17839,Anthony Chickillo,2018,1907000
13406,Daren Bates,2018,2000000
17847,Kristjan Sokoli,2018,378000
17851,Cody Wichmann,2018,129200
17856,Christian Covington,2018,705000
1042,A.J. Green,2018,10750000
17864,Rakeem Nunez-Roches,2018,539118
13395,Benny Cunningham,2018,1050000
17872,Hayes Pullard,2018,373235
1810,L.J. Fort,2018,705000
17876,Neal Sterling,2018,1907000
17881,Austin Reiter,2018,1630000
4051,Brandon Graham,2018,7000000
17888,Deon Simon,2018,53200
17788,Quandre Diggs,2018,5500000
17783,Leterrius Walton,2018,705000
8922,Marcus Gilbert,2018,4100000
17770,Malcolm Johnson,2018,38000
17676,David Mayo,2018,705000
17684,Tye Smith,2018,393000
17691,Nick Boyle,2018,705000
8830,Emmanuel Sanders,2018,8250000
17700,D.J. Alexander,2018,705000
17705,James O'Shaughnessy,2018,714000
4174,DeSean Jackson,2018,11000000
17712,Cameron Artis-Payne,2018,705000
13477,Benson Mayowa,2018,1350000
1073,Andrew Whitworth,2018,11250000
17720,Deiontrez Mount,2018,433000
13584,Josh Martin,2018,1950000
4160,Derek Carrier,2018,2000000
17732,Tevin Mitchel,2018,363000
4150,Dennis Kelly,2018,1175000
8885,Kelvin Beachum,2018,8000000
17743,Geremy Davis,2018,770000
1058,Andre Smith,2018,269118
17752,Ian Silberman,2018,30400
1800,Josh Gordon,2018,604119
13447,Josh Hill,2018,5000000
17758,Darius Philon,2018,705000
17765,Nick O'Leary,2018,905000
4129,Duron Harmon,2018,2500000
13462,Luke Willson,2018,2500000
17892,Bryce Hager,2018,705000
17397,Ramik Wilson,2018,750000
4315,Mychal Kendricks,2018,325293
16976,Ronald Darby,2018,1058139
16991,Jordan Phillips,2018,787603
8347,Tyrunn Walker,2018,0
17000,Jake Fisher,2018,1015844
13728,Chris Hubbard,2018,9000000
17004,Ameer Abdullah,2018,412586
17012,Maxx Williams,2018,987645
4514,Jacquizz Rodgers,2018,1600000
17022,Rob Havenstein,2018,4976365
17035,Markus Golden,2018,969318
17044,Ty Sambrailo,2018,959448
8382,Bobby Wagner,2018,10937500
17050,Randy Gregory,2018,781812
17061,Ali Marpet,2018,2949581
13705,John Wetzel,2018,630000
17071,Frank Clark,2018,943941
17080,Jordan Richards,2018,941120
4489,Lorenzo Alexander,2018,2850000
17093,A.J. Cann,2018,1907000
8413,Bruce Irvin,2018,1500000
17102,Clive Walford,2018,41471
17107,Tyler Lockett,2018,11000000
17121,Hroniss Grasu,2018,0
16966,Mitch Morse,2018,1072239
4461,Corey Peters,2018,2203125
8340,Travaris Cadet,2018,325294
16958,Denzel Perryman,2018,1086336
8286,Patrick Robinson,2018,6000000
16831,Phillip Dorsett,2018,1394373
16839,Damarious Randall,2018,1514418
16845,Stephone Anthony,2018,1489326
13769,Demetrius Harris,2018,1884559
16850,Malcom Brown,2018,1473168
16857,Landon Collins,2018,1269621
4594,Matt Bosher,2018,2200000
16865,Donovan Smith,2018,1262571
1128,Carlos Dunlap,2018,19500000
16876,Mario Edwards Jr.,2018,1255524
20839,Wil Lutz,2018,630000
16896,Preston Smith,2018,1223096
13756,Dontrelle Inman,2018,511176
16908,Eddie Goldman,2018,12000000
1734,Jabaal Sheard,2018,7500000
16917,Devin Funchess,2018,1187850
8321,Thomas Morstead,2018,5950000
16925,Benardrick McKinney,2018,10163880
4550,Julio Jones,2018,13400000
16935,Eric Kendricks,2018,11638080
8333,Tom Johnson,2018,1082353
16950,Eric Rowe,2018,1100436
4534,Josh Harris,2018,1205000
17129,Jamon Brown,2018,1009588
17134,Tevin Coleman,2018,791628
13678,Tress Way,2018,1500000
17283,Geneo Grissom,2018,0
17287,Steven Nelson,2018,1907000
13625,Will Compton,2018,1250000
17299,Angelo Blackson,2018,1240000
8517,Jermaine Kearse,2018,5000000
17308,Trey Flowers,2018,1907000
13619,Brandon Marshall,2018,5000000
17316,Daryl Williams,2018,1907000
17328,Jamison Crowder,2018,1907000
17336,Jeremy Langford,2018,74118
17340,Justin Hardy,2018,705000
8543,K.J. Wright,2018,7200000
4333,Nick Foles,2018,11250000
17348,Clayton Geathers,2018,705000
17353,T.J. Clemmings,2018,1907000
8567,Malcolm Smith,2018,3268750
17360,Arie Kouandjio,2018,705000
17364,Gabe Wright,2018,74118
8581,Marshawn Lynch,2018,4031250
17370,Jamil Douglas,2018,98800
17377,Ibraheim Campbell,2018,331765
8596,Max Unger,2018,6250000
17384,Rodney Gunter,2018,705000
8496,James Carpenter,2018,4621875
17268,Ty Montgomery,2018,379324
17260,Henry Anderson,2018,1907000
17255,Jeff Heuerman,2018,720000
17144,Garrett Grayson,2018,76000
17148,Chris Conley,2018,1907000
8442,DeShawn Shead,2018,697059
17156,Duke Johnson,2018,5967000
13667,Brandon McManus,2018,2250000
17164,P.J. Williams,2018,730000
17172,Eli Harold,2018,1892000
17176,Alex Carter,2018,28235
8450,Doug Baldwin,2018,8750000
17180,John Miller,2018,1907000
1752,Joe Haden,2018,10000000
17389,Blake Bell,2018,456176
17191,Craig Mager,2018,82941
17195,Jordan Hicks,2018,1907000
4410,Vinny Curry,2018,6500000
17204,Tyler Kroft,2018,1907000
17212,David Johnson,2018,13882500
8469,Golden Tate,2018,3705882
17222,Danielle Hunter,2018,16907000
17233,Sean Mannion,2018,877778
4401,Alex Smith,2018,40000000
17241,Carl Davis,2018,720750
17249,Chaz Green,2018,207353
8486,J.R. Sweezy,2018,1500000
8459,Earl Thomas,2018,8500000
16821,Laken Tomlinson,2018,6600944
17897,Jake Rodgers,2018,22800
17915,Ben Koyack,2018,259412
18529,Matt Lengel,2018,444706
9637,Adrian Peterson,2018,1015000
18538,Troy Hill,2018,705000
18548,Brandon King,2018,1409375
9669,Brandon Fusco,2018,4500000
18557,David Andrews,2018,2000000
3453,Dan Bailey,2018,1750000
9737,Everson Griffen,2018,10000000
18582,Chris Reed,2018,630000
13013,Kevin McDermott,2018,825000
18593,Corey Grant,2018,2914000
3441,Cole Beasley,2018,3250000
18600,Thurston Armbrister,2018,185294
9759,Harrison Smith,2018,8000000
3432,Chris Jones,2018,1200000
18611,Rod Smith,2018,705000
12994,Nickell Robey-Coleman,2018,5125000
18624,Ronald Martin,2018,393000
3422,Bruce Carter,2018,650588
18628,Jesse Davis,2018,555000
18636,Tyrell Adams,2018,37059
9793,Jarius Wright,2018,2900000
12986,C.J. Anderson,2018,92941
3497,Dez Bryant,2018,600000
18646,T.Y. McGill,2018,248824
18521,Jake Kumerow,2018,397412
18507,Taylor Heinicke,2018,689000
18398,Lavon Hooks,2018,129200
9470,Derrick Morgan,2018,6906250
18408,DeAndre Carter,2018,225882
9478,Josh Bynes,2018,1917188
3584,Jermey Parnell,2018,5000000
18419,Nick Easton,2018,2914000
18425,Kaleb Johnson,2018,22800
13101,Patrick Omameh,2018,325294
18435,De'Ondre Wesley,2018,30400
9507,Jason McCourty,2018,2375000
13091,Rashaan Melvin,2018,5500000
18442,Daniel Brown,2018,925000
1878,Travis Benjamin,2018,5750000
18457,Quinton Dunbar,2018,3750000
18465,Gabe Holmes,2018,68400
13080,Russell Shepard,2018,1250000
18475,Robertson Daniel,2018,106400
3524,Dwayne Harris,2018,1005000
13072,Fozzy Whittaker,2018,1150000
18484,Anthony Harris,2018,705000
3511,Brian Hoyer,2018,915000
18499,Justin Coleman,2018,2914000
13058,MarQueis Gray,2018,975000
18514,DeShawn Williams,2018,22800
3411,Dustin Colquitt,2018,3000000
12977,Lerentee McCray,2018,2453125
18660,Zach Zenner,2018,373235
9862,Matt Kalil,2018,11250000
12922,Tyrann Mathieu,2018,7000000
18768,Damiere Byrd,2018,630000
18776,Dean Marlowe,2018,97941
18782,Matt Wile,2018,555000
9880,Morgan Cox,2018,1000000
12906,Anthony Levine,2018,1500000
18793,Quinton Spain,2018,1907000
18800,Curtis Riley,2018,630000
1913,Andrew DePaola,2018,1400000
9891,Rhett Ellison,2018,2500000
3270,Matt Overton,2018,557647
9922,Geno Atkins,2018,25500000
18820,Jason Myers,2018,705000
18828,Tyrell Williams,2018,2914000
3252,Lawrence Guy,2018,2600000
9938,Kyle Williams,2018,5500000
9947,Gerald McCoy,2018,12250000
12875,Kyle Long,2018,7348158
3212,Jerry Hughes,2018,7500000
18855,Ross Travis,2018,630000
18867,Cornelius Edison,2018,129200
9971,Jurrell Casey,2018,11168750
1904,Adrian Clayborn,2018,5937500
18754,B.J. Finney,2018,630000
18749,Eli Rogers,2018,411706
12938,Vance McDonald,2018,4553125
3404,Brandon Carr,2018,6000000
18665,Justin March-Lillard,2018,630000
18672,David Irving,2018,2228353
9807,Joe Webb,2018,915000
18677,Manasseh Garner,2018,363000
18678,Andrew East,2018,84706
890,Julius Peppers,2018,5000000
18683,De'Vante Bausby,2018,228529
18690,Daniel Munyer,2018,555000
12967,Patrick DiMarco,2018,1550000
18697,Caushaud Lyons,2018,38000
3609,Kyle Wilber,2018,1500000
3365,Vontae Davis,2018,5000000
9826,John Sullivan,2018,7249999
18709,Josh Keyes,2018,41470
18714,Ryan Delaire,2018,37059
9833,Josh Robinson,2018,0
18718,Adam Humphries,2018,2914000
3350,T.Y. Hilton,2018,11000000
12950,Jordan Reed,2018,8453125
18730,Justin Currie,2018,76000
18734,Matt LaCosse,2018,555000
9842,Kyle Rudolph,2018,6375000
18743,Will Tye,2018,53200
18702,Deshazor Everett,2018,1250000
17902,Bobby Hart,2018,1005000
9439,Coty Sensabaugh,2018,1400000
18380,Matt Longacre,2018,1698438
18049,Raheem Mostert,2018,705000
13318,Lane Taylor,2018,2850000
3949,Mike Pouncey,2018,8000000
18059,Denzel Rice,2018,148235
18064,Eric Tomlinson,2018,630000
13307,Casey Hayward,2018,12000000
18075,Justin Hamilton,2018,555000
18084,Matt Darr,2018,185294
3921,Lamar Miller,2018,5703125
9160,Derek Newton,2018,53824
18088,Michael Liedtke,2018,555000
18093,Mike Hull,2018,705000
13299,LaAdrian Waddle,2018,1500000
18098,Neville Hewitt,2018,705000
18106,Zach Vigil,2018,705000
9174,Duane Brown,2018,14600000
18111,Corey Moore,2018,630000
13290,Rontez Miles,2018,1907000
18120,Chad Slade,2018,129200
9191,Earl Mitchell,2018,3000000
18129,Greg Mancz,2018,3907000
18137,Kendall Lamm,2018,705000
9199,Eddie Pleasant,2018,232353
9121,Case Keenum,2018,18000000
13273,Carson Tinker,2018,825000
3965,Olivier Vernon,2018,13000000
18023,La'el Collins,2018,4500000
9014,Ziggy Hood,2018,484412
17920,Marcus Murphy,2018,602118
1015,Sherrick McManis,2018,1793750
13373,Josh Kline,2018,7250000
4012,Ryan Tannehill,2018,17500000
17937,Mark Nzeocha,2018,800000
17943,Brian Mihalik,2018,444706
4005,Rishard Matthews,2018,425647
17950,Corey Robinson,2018,248824
13361,Ryan Allen,2018,1500000
17956,Dexter McDonald,2018,705000
9054,Ben Jones,2018,4500000
17963,Trent Brown,2018,1907000
9071,Brandon Brooks,2018,8750000
17975,Geoff Swaim,2018,705000
17984,Darryl Roberts,2018,705000
17993,Akeem King,2018,555000
1820,Mitchell Schwartz,2018,6300000
17999,Trevor Siemian,2018,1907000
3981,Reshad Jones,2018,9735000
13340,Wes Horton,2018,1200000
18014,Denzelle Good,2018,0
9105,Brooks Reed,2018,3000000
18036,Tim Semisch,2018,38000
13265,Abry Jones,2018,3500000
18155,DeAndrew White,2018,30400
3864,John Denney,2018,1015000
18277,Xavier Williams,2018,2500000
13179,Jack Doyle,2018,5337500
18286,Brian Parker,2018,457059
3705,Tyron Smith,2018,10000000
9373,Whitney Mercilus,2018,5250000
18299,Josh Lambo,2018,689000
18306,Nick Dzubnar,2018,1525000
3682,Sean Lee,2018,7000000
13158,Bradley McDougald,2018,6000000
18325,Damian Parms,2018,363000
3670,Ronald Leary,2018,7843750
3658,Orlando Scandrick,2018,1415000
9398,Beau Brinkley,2018,1100000
18340,Shane Wynn,2018,83600
13144,Jahleel Addae,2018,5000000
18345,Jonathon Mincy,2018,106400
3646,Morris Claiborne,2018,6990625
18351,Jordan Williams,2018,378000
9409,Brett Kern,2018,3000000
18361,Cameron Lynch,2018,705000
13133,Jaron Brown,2018,2750000
1863,Tashaun Gipson,2018,6250000
18373,Malcolm Brown,2018,630000
3718,Tyrone Crawford,2018,6000000
